redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.596,0.429171,9.48513,1,0.946898,2.69795,4.89349,5.61402,6.32196,7.10643,5.63489,3.89953
0.474,-0.192221,9.40333,1,0.728963,4.86562,13.7924,17.2214,37.6689,54.6175,59.646,53.1569
0.22,0.643541,9.38235,1,19.2135,41.9662,55.6579,57.2726,61.9749,67.7689,45.8963,40.0222
0.661,0.0125682,10.1144,0,0.630083,3.42421,10.4808,12.0075,21.6962,29.2576,32.573,22.2789
0.661,-0.74724,10.801,0,0.501855,9.17916,43.9681,54.476,120.257,173.124,209.188,134.307
0.661,0.905556,10.3719,0,2.10787,8.29606,27.4647,32.8244,62.998,86.058,108.024,70.6945
0.817,0.885757,9.79779,1,0.785498,1.60209,4.56371,4.70741,6.12512,7.66681,7.85702,5.12932
0.781,0.618899,9.96551,0,0.154739,0.977695,3.50211,3.61139,6.92704,8.53104,8.15184,4.88067
0.661,-0.344713,10.3907,0,0.161384,2.29903,10.0673,11.9279,21.8007,28.5279,26.6691,17.9767
0.474,-0.73098,10.7381,0,0.437636,12.0182,41.2329,48.0276,98.8559,128.785,120.619,101.187
0.041,-2.43286,6.73129,1,0.70459,1.35781,1.53618,1.71743,1.52776,1.33272,0.611798,0.401462
1.217,1.02334,10.1849,1,1.18308,1.72287,4.56474,5.49211,7.04814,9.32248,14.3228,14.0303
0.184,-0.881997,7.78602,1,0.297632,0.863542,1.11843,1.5063,1.64732,1.40491,1.59992,0.858506
0.335,0.892302,10.0943,0,6.26252,51.3092,138.981,155.257,311.952,421.449,287.464,299.935
0.967,1.46917,10.6255,0,1.18525,3.5819,16.3962,19.0944,42.1497,68.5981,125.024,99.0647
0.661,-0.286642,10.393,0,0.0782121,1.82269,8.28041,9.95343,20.519,27.0988,25.6896,16.4096
0.628,0.102535,10.0123,1,1.45217,5.16017,11.5429,12.9234,18.8955,23.5087,24.9463,17.6284
0.853,0.916115,9.65644,1,1.39184,2.00016,4.40712,4.76502,5.0176,5.24244,6.00992,4.22562
0.799,1.31253,10.2437,1,2.25845,4.83556,12.8957,14.05,20.7697,28.3193,32.1903,22.6786
0.645,-2.24154,10.1657,0,0.07537,1.67716,6.83782,8.26678,17.4775,24.4523,27.3456,16.4529
0.138,-0.328037,8.14717,1,4.19139,9.973,12.2549,13.3873,13.1475,13.681,8.80091,6.35987
0.987,1.21355,10.7283,0,0.546948,2.06435,11.5255,13.535,31.1027,44.7945,58.0302,39.4092
0.22,0.0292321,8.76653,1,4.07022,13.287,19.5779,21.319,23.9853,26.0305,14.4242,12.4724
0.196,-1.34642,7.46174,1,0.28372,0.546477,0.970594,1.3964,3.32906,3.43548,2.28254,3.39587
0.348,0.613612,9.55887,1,4.40529,12.5623,20.9674,21.53,26.7167,32.1018,20.3443,20.513
0.853,-0.0823728,11.0073,0,0.117168,2.39527,16.0992,18.7466,40.2104,56.1727,75.5519,50.9083
1.449,1.59918,10.0152,1,1.43567,1.99274,3.48157,3.91113,5.62661,5.42974,7.21601,7.56674
0.799,1.00416,9.99217,1,1.00002,2.39287,6.87009,7.14187,11.7809,14.8265,18.6526,13.0629
0.389,0.447694,9.22679,1,3.38981,10.2907,16.7881,19.473,20.4592,23.0954,21.2081,19.2786
0.661,-0.592676,10.8208,0,0.146927,4.02165,21.0101,25.8699,52.6298,71.9086,77.5872,47.8529
0.375,0.0183917,8.56874,1,1.42971,2.9608,3.23084,2.74195,2.66197,2.60216,1.4593,2.59757
0.781,1.23636,9.81257,1,1.25615,3.04978,8.2335,8.40367,15.4899,21.1188,28.624,21.3076
0.504,-0.00722679,9.52598,1,0.702626,2.87013,5.86155,6.42204,8.92825,10.5422,8.01401,6.27152
0.817,0.353668,10.3764,0,0.153024,1.30799,6.74146,8.16528,16.2496,23.9529,32.4955,29.5473
0.335,0.0417429,9.13004,1,1.04278,4.05764,6.93822,7.07433,8.12993,9.04189,5.69337,4.9785
0.661,0.0777601,9.29586,1,0.603243,1.3996,2.60679,2.88104,3.12611,3.17317,2.70147,2.36363
0.474,0.272013,9.34342,1,1.57401,5.63122,11.0325,12.3418,16.1558,19.3403,17.0054,14.4784
0.46,-2.04484,10.1626,0,0.20691,4.58157,12.8539,13.9162,24.3397,29.3031,17.745,12.9031
0.948,1.35769,10.9612,0,0.451643,3.06567,17.6116,20.2787,43.6152,62.3535,87.8915,58.3344
0.335,-0.481094,9.08769,0,0.370367,1.93993,3.98155,4.08435,5.49404,6.87224,3.49518,2.93524
1.195,1.06292,10.6066,0,0.460828,1.22904,5.42396,7.05037,15.6356,23.8904,39.0371,35.4947
0.361,0.458446,9.59598,0,1.25607,14.0636,38.4594,44.6873,88.2483,119.163,85.8032,70.2178
1.217,0.437492,10.6185,0,0.514972,1.13499,5.50131,7.19994,16.5649,24.5766,48.0378,47.2132
0.348,-0.273736,9.51512,0,0.513497,5.3712,12.0091,13.27,19.9041,24.911,13.1704,11.0033
0.116,-0.951538,8.34814,1,3.43228,12.5143,19.0528,20.9811,22.2604,17.3997,14.3541,10.6744
0.853,1.17969,10.7433,0,0.487147,2.788,15.7125,18.2537,37.7056,54.3435,70.2176,47.6278
0.781,0.892711,9.7237,1,1.19015,2.23801,5.38236,5.47652,7.27434,8.46021,10.4927,7.45254
0.335,0.443074,9.33768,1,3.99254,18.4707,37.101,38.7195,55.4139,66.5861,46.7587,43.6306
0.729,0.662284,9.92786,1,1.25282,2.93634,7.63993,8.43075,10.5798,12.8988,13.6332,11.3361
1.759,1.8788,10.2298,1,1.1075,1.83947,2.74232,2.96165,5.11089,5.50696,8.7372,9.24039
0.232,-0.516277,8.86442,1,1.25392,4.74055,7.56364,7.56558,9.85766,10.8874,4.64755,4.05908
0.321,-0.539944,8.59683,1,1.12483,3.39703,4.72481,4.6284,5.58662,5.92954,5.32697,4.33701
0.361,0.352427,9.4448,0,2.26624,28.0774,73.1522,85.429,154.234,201.73,165.956,143.362
0.361,0.600942,10.0815,0,1.40258,15.2741,44.2534,54.7822,109.22,149.945,126.826,124.247
0.729,0.381668,9.82426,0,0.264703,1.06395,3.52965,4.0828,6.32149,8.66807,8.94755,5.58853
0.909,0.525435,10.7275,0,0.0940144,1.26261,8.339,9.82176,20.6764,28.9297,39.4916,27.2274
1.958,1.73054,10.8497,1,0.350933,0.847615,1.8608,2.37406,7.56117,9.39704,13.1322,14.3149
0.361,0.293544,9.04641,1,1.98978,6.40134,10.2147,10.3788,12.7523,15.0901,12.0848,9.88904
0.89,0.0764911,10.8064,0,0.104603,1.34312,8.73622,10.3542,20.7402,28.7353,36.3408,22.5287
0.853,0.572367,10.422,0,0.094144,1.04989,6.08827,7.04637,16.2118,22.9089,29.3644,20.2567
0.799,0.957041,10.0563,1,2.27145,3.7163,9.48166,9.53996,11.4245,13.7188,15.8679,11.3028
0.853,1.20302,10.2057,1,0.49123,1.70098,6.96087,7.67288,14.9537,21.6696,27.7639,19.6344
0.335,0.0464997,9.53987,0,0.963747,6.00564,12.2485,13.6849,20.2091,24.0938,14.0144,12.0012
0.661,0.159444,10.3487,0,0.650017,4.11694,15.7909,19.3967,40.0516,57.2726,67.3425,45.7615
0.909,-0.466528,10.5039,0,0.0914022,1.09965,6.74142,7.86401,16.316,22.5317,31.7112,24.5297
1.13,0.450403,10.3356,1,0.313355,0.91784,4.17858,5.07297,12.5161,21.0977,40.371,35.6956
0.781,0.977172,9.98315,1,0.601227,1.90279,5.62444,5.9182,9.55945,12.0649,13.973,9.88523
0.116,-2.33155,7.18797,1,0.203763,0.527975,0.775368,1.09052,1.1463,1.25485,0.546881,0.0550447
0.051,-3.31779,5.58439,0,0.467931,0.762307,1.37683,4.57071,2.24474,2.49211,26.3485,27.1704
0.694,-0.0351504,10.7678,0,0.0719093,2.3776,13.7688,17.0648,35.2295,48.9172,49.5832,30.9193
0.645,-0.670284,10.0168,0,0.315071,2.1611,7.09381,8.52603,16.5363,22.3926,23.4549,15.4019
0.504,0.62129,9.50843,1,2.56872,6.3198,10.0267,12.2356,12.1885,14.0949,10.344,9.17643
0.282,0.194004,9.22498,1,5.29244,15.4957,24.7521,26.1917,30.8725,34.8147,36.771,30.6827
1.047,1.32835,10.1065,1,0.559092,1.49017,4.52176,5.41293,10.489,17.736,33.1168,26.2525
0.116,-1.09671,8.05625,1,1.50794,4.8246,7.35271,7.91609,7.7986,7.64867,4.73427,3.43489
0.094,-1.02364,7.78733,1,3.86597,7.75385,9.97239,10.471,10.4698,9.59491,20.1524,9.72684
0.375,0.594237,10.0293,0,3.41214,20.8092,48.0087,52.0439,87.2069,113.031,94.6614,108.868
0.967,0.341516,11.069,0,0.0602275,1.70551,12.7712,15.6945,32.0203,46.1409,61.0614,48.0717
0.694,0.760315,9.61058,1,1.00056,2.26384,4.38344,4.8817,7.32648,8.91191,8.77747,6.31738
0.474,-0.142662,9.83218,0,0.673768,4.29846,11.1328,12.2755,20.4966,25.2908,17.5778,14.4584
0.799,-0.28481,10.7768,0,0.0534072,1.36901,9.69657,12.0882,26.4439,39.6123,44.0428,28.6903
0.948,1.08235,10.4092,0,0.460268,1.77516,8.55349,9.27899,21.0449,32.6908,50.789,38.8391
0.375,0.0951603,9.12754,0,0.837934,4.859,11.7434,13.2204,21.3709,27.1662,19.3526,17.104
0.872,1.19213,10.0674,1,1.28644,2.48948,7.55771,8.1179,11.6482,14.8936,18.2096,12.1525
0.781,-0.0668671,10.9482,0,0.822877,6.11965,27.2628,31.7629,45.0154,58.9753,63.6723,41.3046
0.729,1.03757,10.109,1,1.30019,4.60342,13.719,15.0394,29.3482,39.9293,53.9605,37.386
0.361,0.0442794,8.95722,1,1.21981,4.36624,6.67563,6.73754,7.22984,8.31977,5.67588,4.26067
1.047,0.916083,9.97242,1,0.689288,1.14412,3.27138,3.81679,4.63328,5.89412,6.65774,5.43174
0.375,0.157147,10.0034,0,0.540776,7.5533,18.0957,20.5068,30.8631,38.3899,21.8865,17.6571
0.661,-0.725944,10.3588,0,0.0805467,1.51812,7.02692,8.75172,16.3167,21.7847,20.2226,12.4516
0.105,-0.794068,8.34403,1,2.8594,9.67811,15.5208,16.4343,18.7754,17.3576,9.71914,7.02732
1.353,0.420707,9.77322,1,0.513298,0.459225,1.10233,3.00185,1.80802,2.27838,3.18551,2.80722
0.948,1.17367,9.98854,1,0.655708,1.50073,4.8514,5.2203,11.8081,19.1708,33.0985,27.1106
0.661,-0.461038,10.3106,0,0.0427821,1.73029,7.78885,9.46385,17.7984,23.6129,24.8091,17.0709
1.195,-0.202866,11.081,0,0.530159,2.06327,13.183,17.8482,38.139,57.9811,95.5541,80.4607
0.835,0.395756,10.6717,1,0.0968454,1.60076,10.06,12.5092,32.1305,52.8368,94.4296,84.1878
0.909,0.51053,11.041,0,0.147189,2.73891,19.2357,22.8066,47.6281,66.5769,88.4296,64.8803
0.853,0.552139,10.178,0,0.188912,0.956561,4.23254,4.78036,8.19314,10.5031,11.3636,8.43323
0.694,0.49629,9.46913,1,0.895996,1.74302,3.14347,3.19652,3.33058,3.76181,3.07344,2.3442
0.335,-0.0679249,9.22635,1,0.650265,3.4546,6.51806,6.87644,9.11133,11.7349,6.87211,6.12401
0.799,1.26733,10.5358,0,0.689652,3.63143,15.1981,18.9266,41.4724,63.8492,93.8381,64.7955
0.389,0.409302,9.98234,0,1.02738,9.93031,24.8616,29.059,45.2962,55.3004,40.5047,32.4626
0.116,-2.08477,7.14374,1,0.246516,0.454934,0.526856,0.407577,0.470929,0.560916,-99.9,0.0330563
0.208,-3.52604,7.99855,1,0.113762,0.536961,0.797076,0.857156,1.24553,0.749434,0.385168,0.269835
0.519,-1.51104,10.6842,0,0.227512,7.49976,26.2991,30.4337,54.8946,68.952,57.1327,40.4634
0.645,-1.07742,10.2981,1,0.335654,2.71839,10.0759,11.9135,30.5361,45.9907,53.4336,34.4441
0.519,0.82116,9.78687,1,3.93777,12.2349,20.9977,24.7929,30.8346,35.9555,28.8536,26.0251
0.909,1.01506,10.2856,0,0.14542,0.962529,4.63772,5.43299,13.5407,19.8415,29.7287,22.014
0.799,0.543741,9.65918,1,0.369778,0.867742,2.59569,2.65245,3.79243,4.42712,4.21658,2.32845
0.348,0.545554,9.11849,1,4.14808,12.0886,22.2988,21.3348,29.8403,36.4623,22.6885,22.0252
0.661,-1.05613,10.2143,0,0.124317,2.19079,8.91571,11.3677,19.9718,26.5086,26.98,17.599
0.987,0.493499,11.1093,0,0.100437,1.7238,13.5053,16.4929,36.2579,51.2555,71.6921,57.1316
0.321,0.619827,9.65142,0,5.86607,32.0413,68.9607,79.3859,136.074,172.738,119.337,117.203
1.498,1.44111,9.85233,1,1.29812,1.44227,2.04725,2.7246,3.07309,1.81512,1.79153,2.93084
0.746,1.23756,9.74599,1,3.36605,4.99949,9.20233,7.88374,9.83429,10.85,10.9078,7.23649
0.628,-0.103003,9.48211,1,0.638586,2.14466,4.4607,4.67605,6.78313,7.85227,7.22834,4.91856
0.853,1.36092,10.3504,1,0.708152,2.77517,10.0337,11.2344,21.0876,30.3885,42.6093,32.1582
1.261,1.52967,10.3981,1,0.887816,1.91507,5.21788,6.19132,10.0442,12.9064,18.2287,17.8902
0.612,-0.391148,10.4684,0,0.441311,5.28221,19.5962,23.3841,48.1735,64.8127,64.2643,44.384
0.781,0.342071,9.36802,1,0.366746,0.721592,1.82519,1.83082,1.63252,2.0465,2.27408,1.32446
0.549,0.521376,9.32272,1,1.18467,2.71026,4.05188,4.98151,5.34413,5.15033,3.80324,2.91546
0.661,0.0349864,10.121,0,0.133671,1.29765,5.79716,7.25031,13.8491,18.0419,19.4472,12.6685
0.729,1.0402,10.0988,1,1.25073,3.55654,10.5509,11.8787,20.2252,26.537,28.645,19.3224
1.152,1.03709,10.2008,1,0.604769,1.06884,3.35064,3.84869,6.91173,9.01904,13.4143,11.9624
0.58,0.062746,9.38383,1,0.565148,1.80402,3.02682,3.33768,3.62559,4.53396,3.06324,2.6007
0.661,-2.10981,10.3449,1,0.104339,2.50967,12.5531,15.8932,47.9814,78.1522,109.075,79.3197
0.474,0.286124,10.2215,0,0.768869,14.0257,46.9421,56.0221,113.285,153.088,139.043,110.288
0.22,-0.372403,8.81751,1,2.17745,8.49868,12.9512,14.2419,15.2367,13.1248,11.1659,7.5319
0.928,-0.502467,10.7056,0,0.105164,1.01297,6.89232,7.83469,17.5947,25.7786,31.6912,21.942
0.389,0.4173,9.53766,0,1.41207,12.4872,34.5457,40.5539,85.3015,120.995,102.222,103.43
1.599,0.70126,10.9352,0,0.225352,0.522824,1.81885,2.61099,7.87341,10.8477,14.1741,15.3376
0.375,-0.10253,8.54393,1,0.842637,2.99465,4.85941,5.61187,6.11341,6.77743,4.43744,3.72829
0.661,0.419152,9.54141,1,1.1709,2.46311,4.86127,5.29886,5.9937,6.87902,7.44881,5.33641
0.645,-0.905008,9.72277,1,0.575271,2.12295,5.39254,5.74541,9.64323,12.0911,13.0807,9.24378
0.628,-1.90374,10.5616,0,0.262234,5.06247,17.5656,20.7713,35.9731,45.2343,44.5909,31.0213
0.729,0.887858,10.0722,1,1.32854,3.69992,10.5812,11.7341,19.0397,26.107,33.7785,23.6958
0.208,-0.607811,8.3045,1,1.59009,5.18145,7.49735,7.83785,8.56726,7.97727,5.48275,3.11157
0.694,0.646847,9.7999,1,1.42192,3.65922,6.83125,7.29347,9.31059,10.9166,11.971,8.18052
0.335,-0.302778,8.74492,1,0.797779,2.8752,4.54165,4.7326,5.36774,5.70081,3.60334,2.77102
1.988,1.70059,11.0026,0,0.338344,0.520309,1.5498,2.01698,11.0557,17.3385,34.9335,40.5242
0.105,-1.58241,9.43714,0,6.51326,39.7402,72.8405,78.4213,81.1489,71.7328,70.6669,47.6217
0.335,0.348204,9.22057,1,3.14316,15.1046,30.1248,32.093,45.1409,54.5032,36.8788,34.6632
1.047,-0.323985,10.3565,1,0.554164,1.24524,5.8274,6.52196,8.80321,10.8764,13.1412,10.3008
0.335,0.110393,9.23565,1,1.29361,5.13298,9.28818,9.46791,12.6048,15.134,8.63998,8.30315
0.22,-0.637571,8.42433,1,1.06657,3.30503,4.44072,4.5126,5.19447,4.99315,2.99096,2.17916
1.449,1.63321,10.4584,1,1.43079,2.22333,4.72594,6.80456,11.263,12.3754,18.6895,21.1688
0.389,0.57555,9.34859,1,4.03494,13.1397,22.041,24.6386,29.6212,34.9327,36.0274,34.4637
0.661,-1.61964,10.3342,0,0.0873023,1.83172,7.91368,9.29193,17.279,22.7735,20.8116,13.2778
0.474,-0.240246,10.6242,0,0.701394,14.5766,43.7703,50.6625,88.383,113.443,100.428,77.3127
0.909,-1.05181,10.8217,0,0.152526,1.86161,11.2725,12.7803,27.4179,37.0484,42.8481,33.0081
0.711,0.850524,10.3098,0,0.344805,2.76582,13.3447,15.9709,31.0256,43.5264,48.8986,30.9576
1.261,0.853296,10.6695,1,0.561934,1.31106,4.89887,7.13135,13.3476,17.5829,27.5729,27.3341
0.519,-0.203945,8.79141,1,2.2048,4.98666,7.89385,8.84156,11.5083,12.6199,-99.9,-99.9
0.711,0.585095,9.58582,1,0.676245,1.53836,3.30877,2.95237,5.2386,6.34044,5.72541,2.91809
0.948,1.06003,10.2982,0,0.303656,1.18868,5.87287,7.31456,15.2079,22.8266,31.9918,23.532
0.22,0.0416124,9.01406,0,4.46828,20.388,36.8561,40.7002,55.9155,64.614,40.1295,34.5506
0.817,0.893056,9.60773,1,1.323,2.03757,4.39727,4.5206,4.89742,5.77251,7.27749,5.33312
0.051,-2.43185,7.74304,1,0.376296,4.14795,9.68919,11.2594,16.3665,17.9289,33.5493,24.1153
0.375,-0.197225,8.84681,0,0.468051,2.12139,3.67881,4.69442,5.15656,6.23831,3.55488,3.25969
0.987,1.1289,10.3538,0,0.653317,1.66865,7.1855,8.62979,17.0341,25.4286,40.6681,32.719
0.22,-0.466021,9.00663,0,1.14223,5.95705,10.5361,11.5654,14.4524,16.3505,10.3235,8.96311
0.928,0.99229,10.0934,1,0.855745,1.84577,6.27827,6.96634,10.5356,13.6202,19.0752,14.582
0.612,0.881347,10.3556,0,2.17652,9.56699,26.9114,30.2941,51.9097,65.2408,62.9958,44.5756
0.967,0.992438,9.99949,1,1.15192,1.73715,4.60402,4.98936,6.38449,7.71,9.74808,7.29047
0.361,0.225172,9.0444,1,2.14515,5.45547,8.00997,8.15333,10.0274,11.4727,17.0884,16.7544
1.088,0.854411,10.8517,0,0.350671,1.46719,9.18536,10.9413,21.9161,31.7324,43.2097,31.9119
0.781,0.68723,9.28865,1,0.925946,1.33525,2.68888,2.68009,4.17096,5.58625,9.44389,9.75874
1.047,1.76038,10.2008,1,1.25355,3.04767,8.44381,9.5074,15.6636,21.1439,29.3038,21.4925
0.335,-1.0623,9.79008,0,0.339724,5.18619,12.3736,13.6269,20.8042,25.8043,12.7571,9.87449
0.612,0.105274,10.2087,0,0.872371,5.82713,16.4342,17.6955,33.504,40.2876,37.2327,30.8939
1.195,1.32133,10.9084,0,0.714808,2.46122,11.4985,14.9895,33.4332,50.888,88.4229,77.8337
0.116,-0.561663,8.40945,1,6.54806,22.0431,32.153,34.4436,37.0551,34.8328,23.5701,22.0317
0.928,-0.322712,10.6422,0,0.0412363,1.0424,6.31275,7.07212,15.3988,20.0215,24.8334,17.3568
0.361,0.365507,9.76676,0,1.30221,10.1708,27.6395,34.0826,63.2297,83.8493,70.701,61.8424
1.625,0.788741,10.8743,0,0.107049,0.494864,1.78803,2.47494,9.14676,10.4407,14.9694,16.8438
0.909,-0.0112061,10.6981,0,0.116134,1.58126,8.90353,10.1997,19.0829,26.1585,31.5456,21.4616
0.817,0.723343,10.937,0,0.231783,3.93294,23.9741,29.9986,65.2633,92.9023,162.048,110.081
1.217,0.856925,10.5911,0,0.238156,0.741052,3.74858,4.97285,13.0162,21.0247,40.9911,42.7461
0.781,0.806015,9.76182,1,0.694621,1.52167,4.27242,4.89082,7.29174,8.54908,11.1856,7.54541
0.127,-0.948848,8.06263,1,2.91454,7.80783,10.3158,10.7358,10.9078,9.7818,7.10878,5.58818
0.127,-0.618312,8.43697,1,9.68489,30.0918,43.1019,46.4621,48.771,47.6885,66.1695,48.0605
0.909,0.51218,10.5807,0,0.219688,1.21399,7.10098,8.32273,17.0447,24.0615,31.6157,21.6984
0.335,0.188605,9.6278,0,1.23209,14.0799,36.9758,44.716,85.2174,111.677,70.0146,59.753
1.195,1.69299,10.3546,1,2.24068,3.97196,8.52286,9.00703,10.8106,13.4643,16.17,14.379
0.375,0.23025,9.0631,1,1.89341,7.00107,12.317,12.7862,16.3832,19.5004,12.1962,10.8009
0.661,-0.634593,10.8637,0,0.255819,5.8756,26.6558,32.5976,59.2064,78.7549,84.1113,53.3612
0.948,0.878176,9.80007,1,0.797,1.2292,3.43536,3.91373,4.49343,5.01981,5.7599,3.72647
0.872,0.139301,10.5023,0,0.065935,1.17899,6.27941,7.69735,14.2913,18.7005,24.9968,16.618
0.711,0.803384,9.82,1,1.13062,2.83032,6.62611,7.33939,11.6749,15.9166,18.1285,13.0071
0.094,-0.956704,8.02688,1,5.08032,12.8498,17.452,18.5025,18.3597,15.7327,13.9214,9.29497
0.711,0.719749,9.84094,1,0.484399,1.93954,5.84828,6.77533,13.4739,19.9522,25.9594,18.6565
0.335,0.103473,9.81471,0,0.989436,11.5452,26.0259,30.0419,50.218,62.7294,35.3544,29.9926
0.02,-2.8056,6.96797,1,1.81914,6.108,9.42339,8.93475,8.16451,7.84761,4.02138,3.56513
0.928,0.740235,10.0807,0,0.183043,0.743538,3.42888,3.95163,7.52003,9.30148,11.3936,7.90109
0.853,0.802254,11.2221,0,0.216444,4.2478,29.4599,34.3701,75.0664,106.061,145.856,95.5059
0.729,0.765741,10.0749,1,1.44723,3.191,8.66135,9.83324,12.2816,14.9029,19.1202,11.9663
0.348,0.0956038,9.10084,1,1.127,5.12626,9.59866,10.1297,14.1988,17.1366,10.5719,9.78827
0.389,-1.24248,8.55036,1,0.117118,0.680972,1.03616,1.09879,1.09394,0.533976,0.132925,0.401114
0.196,-0.999998,8.60689,1,0.753313,3.32113,5.17698,5.3904,6.1297,6.23586,3.59911,2.61766
1.449,1.30232,10.6699,1,0.291338,0.786645,2.82508,4.71098,16.0017,25.1305,56.4013,61.1174
0.628,-1.93088,10.404,0,0.137846,2.88,11.5185,13.5557,27.322,37.4828,39.7292,25.8704
0.909,0.659999,10.4992,0,0.174399,1.26153,6.63145,7.47314,14.3312,19.1316,22.8325,15.5221
0.474,-0.815668,9.08575,0,0.132225,0.869959,1.61742,2.04515,2.40397,2.66567,1.80554,1.46237
0.196,-2.68953,8.07461,1,0.202699,0.615407,1.04772,1.13158,0.892019,0.961719,0.544135,0.301378
0.22,-1.09051,9.60571,0,0.935728,10.5861,23.6158,26.2401,38.2526,44.3251,20.7472,22.1713
0.835,0.828538,10.3974,0,0.282617,1.35398,6.79887,7.98165,16.0478,22.0507,24.3529,17.093
0.519,0.447473,9.39743,1,1.65772,5.61484,10.6406,12.0857,16.7156,19.7324,18.635,15.0025
0.335,0.148855,9.32118,0,1.70114,10.9809,24.2773,27.1379,41.4605,51.5844,28.3435,23.9815
0.361,0.347518,10.4814,0,1.28828,28.4486,86.4734,104.59,226.085,311.498,287.696,248.366
0.835,0.693053,10.5982,0,0.104709,1.09975,6.92934,8.94053,21.1201,30.8365,37.8502,23.9043
1.152,1.82862,10.4035,1,1.7557,3.03626,8.68771,9.641,19.1413,27.3722,45.7817,48.8773
0.138,-1.70827,7.01357,1,0.172177,0.379183,0.401365,0.444512,0.596945,0.227556,0.3555,0.13704
0.116,-0.627151,8.45688,1,1.58819,3.56992,13.3065,16.7214,32.8963,52.541,142.371,115.264
0.127,-0.378686,9.41715,1,9.04,113.203,320.71,365.814,784.488,914.113,1287.57,975.848
0.711,1.14808,10.3926,0,0.729035,4.36059,15.4163,18.4097,36.5349,51.1798,65.7113,45.3579
1.307,-0.917993,10.6112,0,0.208267,0.688074,3.40963,5.755,9.69483,12.4438,16.4725,15.0199
0.474,-1.00972,10.531,0,0.688794,13.3027,34.6287,41.1399,66.1536,81.4536,64.3928,49.5502
0.361,0.709399,10.4267,0,2.94726,32.2406,82.2527,96.8742,172.151,222.883,153.08,130.046
0.051,-2.49729,6.79026,1,0.20602,1.09195,1.59327,1.92687,2.33071,2.59954,6.21609,7.88253
0.729,0.765758,9.78069,1,0.406402,1.64108,4.46465,5.2301,9.01262,11.8092,14.025,11.1133
0.208,-2.27394,7.878,1,0.245525,0.790488,0.937829,1.04811,1.13901,0.870507,0.409835,0.116163
0.967,1.40465,10.5213,1,0.555694,2.17519,9.39799,10.8721,21.7621,32.5297,47.7832,34.6888
0.361,0.300521,9.50398,0,1.54554,7.74949,18.1292,22.1997,34.8933,44.6964,54.9267,48.8845
0.781,1.02569,9.57604,1,2.21684,2.95954,5.64331,4.39554,5.41445,5.68089,6.13391,5.71811
0.208,-0.335436,9.2193,0,2.93019,15.3324,30.0763,33.1381,48.732,57.3409,45.8141,38.2909
0.361,0.40863,9.2621,1,2.46863,9.74753,16.7037,17.1454,21.7723,26.0213,19.0242,17.4588
1.284,1.21982,10.5083,1,0.852564,1.61401,4.97838,6.10833,12.1144,15.8398,26.8527,29.052
0.375,-0.323794,8.96175,1,0.365154,1.65932,3.02261,2.79473,3.98392,3.99636,2.84391,1.98784
0.105,-0.891513,8.06962,1,2.78072,5.4868,6.92312,7.30643,7.0881,6.31155,3.07611,2.15486
1.173,-0.49339,10.9594,0,0.142482,1.12785,8.76779,11.785,26.6865,38.6788,52.5198,49.9489
0.645,-0.257161,9.47718,1,0.872111,2.47226,4.93516,5.73271,7.36758,8.68019,12.7342,9.85714
1.109,1.1888,10.1146,1,0.755897,1.38837,4.07486,4.69223,7.77789,11.4993,18.0947,17.1177
0.116,-0.264864,8.9854,0,8.65761,37.6399,67.3226,76.0401,96.4537,91.7877,67.2054,46.4549
0.01,-4.25314,5.67709,1,0.142571,0.915304,2.16539,2.21597,3.69776,4.76018,13.8792,19.4533
0.138,-0.108069,8.61372,1,9.57152,24.8672,31.5258,33.3538,33.6335,32.3197,24.475,17.9253
0.948,0.912801,10.9539,0,0.297381,2.68321,16.3131,19.5611,41.3502,57.8766,72.4623,46.4289
0.948,1.16709,10.1234,1,0.847806,1.84567,6.45191,7.2775,11.8765,17.7194,28.3817,22.0711
0.389,0.390952,9.03777,0,2.23061,10.9722,23.0718,26.074,38.9113,47.3927,33.1698,27.7385
0.474,0.0532217,9.24669,1,0.377268,3.89034,14.6606,17.9268,39.7382,55.9778,58.324,43.1362
1.261,0.950417,10.8693,0,0.359108,1.26553,6.10351,7.82781,16.8183,21.5557,31.3332,28.0628
0.58,0.932678,9.93514,1,3.66079,8.73212,13.1532,14.9366,18.3128,21.0042,17.0743,13.5922
0.348,0.181196,9.40888,1,1.68094,7.62032,14.8573,16.1873,22.5396,26.5985,20.6724,18.1969
0.46,-1.77954,10.8464,0,0.513384,16.2995,50.8546,60.2335,112.582,145.64,102.96,81.1987
0.612,0.477973,9.80728,1,1.33874,3.68378,7.44138,7.3839,9.52728,10.5403,9.4708,6.92032
0.22,-0.668355,8.29997,1,0.987169,2.3246,2.5573,2.39108,2.42678,2.6563,1.43552,0.720653
0.781,0.381583,10.6637,0,0.341879,2.68987,13.2095,15.563,27.2881,37.5615,46.443,35.0716
0.348,-0.319427,9.23913,0,0.763303,4.26299,7.77775,8.64967,11.726,14.5848,12.3253,10.4381
0.817,1.11285,9.80154,1,1.27373,2.45176,6.21614,6.63057,8.95931,10.5049,12.1332,9.27686
0.948,0.832429,9.68898,1,0.889502,1.516,4.34014,4.883,5.78071,7.4503,9.68436,7.40843
