redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.645,0.203931,10.4285,1,2.80227,10.3051,26.2644,30.3973,50.7907,67.3059,72.8582,55.916
0.389,0.687294,10.7064,0,1.92129,34.5166,94.6005,107.164,192.559,247.298,183.427,151.346
0.348,-0.0502117,10.648,0,1.51234,31.6512,80.6241,94.4603,166.215,209.941,139.76,116.724
0.116,-0.706421,8.72283,0,3.26012,14.6655,24.4428,27.031,32.5405,30.9286,17.7087,13.2774
0.208,-0.91313,7.99055,1,0.659474,2.27129,3.12912,3.38733,3.63589,3.84498,2.03326,1.5109
0.967,1.44786,10.3901,1,2.14868,4.16324,13.0325,14.6409,22.0157,29.8837,44.7149,33.4539
1.33,0.353513,10.1306,1,0.480832,0.716199,1.86757,2.45384,3.73023,2914.3649282731935,5.42823,5.4351
1.047,0.773716,10.7064,0,0.242414,1.43068,7.73626,9.23474,15.0842,19.6162,26.1192,20.8916
0.504,-0.274958,10.1847,0,0.425694,5.59444,18.3135,21.7215,44.7004,58.1592,58.7308,43.0615
0.361,0.313709,10.4988,0,1.26927,22.8997,59.2071,68.0403,110.373,138.367,93.8483,75.8852
0.504,0.386294,10.2328,0,1.00829,7.78429,22.3347,26.9302,47.4666,63.1972,50.5385,37.7723
0.987,0.442758,10.7474,0,0.197483,1.4395,9.34545,11.0683,21.8728,29.4107,40.4102,29.2868
0.612,0.751611,9.75606,1,1.88089,4.94598,10.4547,11.5313,15.8651,19.6187,22.0361,15.8849
0.335,0.291047,9.84742,0,1.99376,28.1393,73.7547,82.9395,136.227,172.744,118.524,100.162
0.232,0.228303,10.2425,0,6.5884,89.0809,215.423,247.414,387.1,455.838,437.717,362.451
0.645,-0.0132969,10.1548,0,0.373524,2.52542,8.86425,10.8312,18.3578,23.7983,19.5776,13.3691
0.161,-0.507887,8.82125,1,3.25548,42.2586,130.04,155.951,354.19,456.062,454.565,373.131
0.519,-0.719784,8.53791,1,0.25539,0.615389,0.966416,1.34763,1.49704,1.46518,0.496227,0.442723
0.138,-3.21973,8.53213,0,0.536065,3.2566,5.60532,6.42751,6.9086,6.3398,3.5781,2.2248
0.161,-3.04828,8.47784,0,0.474266,2.75312,4.4048,4.98122,5.51974,5.14723,2.63865,2.39642
1.307,0.090411,11.1438,0,0.106018,1.12921,6.76474,10.3844,26.4198,35.9404,58.8246,58.743
0.817,0.626161,10.3266,0,0.120338,1.2571,5.84107,6.87741,13.5419,18.9898,26.2175,19.5173
0.928,1.46113,10.589,0,0.641098,2.9886,12.6768,14.1924,31.535,49.11,75.6626,57.8727
0.799,-0.0804324,10.4399,0,0.0690057,1.29332,6.24882,7.42356,13.5949,19.1928,20.9396,13.9784
1.088,-0.353112,10.9256,0,0.161767,1.20871,9.20074,11.3003,25.3327,36.5635,54.9626,39.708
0.335,-0.0244304,8.66339,1,1.7558,4.56422,6.42321,6.61494,6.62839,7.72312,6.39071,5.32138
0.361,-0.235251,9.28058,0,0.445054,2.53024,5.44234,6.14718,8.51673,10.61,5.7805,4.56772
0.232,-1.32072,9.40182,0,0.705787,6.41359,13.0859,14.6325,18.6186,20.9296,9.92373,7.80726
0.781,0.919078,9.50021,1,1.59459,2.3802,4.73097,4.45937,4.83277,5.59289,5.5162,3.96196
1.047,1.29692,10.4028,0,0.314855,1.33394,5.72836,6.79129,13.8257,20.9111,32.4479,25.1061
0.948,0.866229,10.4519,0,0.0952359,0.810231,4.73119,5.52485,10.9631,14.3881,18.1501,12.4075
0.445,-0.750332,10.7256,0,0.72632,19.9725,55.5832,65.2007,114.202,143.481,109.322,88.3188
0.645,-1.09333,10.1875,0,0.279048,2.4278,8.85008,10.3893,19.158,25.3371,25.1432,16.3
1.047,-0.0918216,10.9782,0,0.133589,1.47594,11.2354,13.3841,27.9804,40.1019,62.0009,46.499
0.22,-0.551468,8.71497,1,1.25261,4.08881,5.89222,6.29817,6.7311,7.18661,3.45601,2.63239
0.909,0.822818,9.78524,1,0.70777,1.20755,3.56491,3.73216,4.57005,5.19812,5.72954,4.38844
0.781,0.885102,9.73091,1,1.00625,1.87536,4.64873,4.57717,5.93293,7.74829,7.29144,4.94867
0.519,0.412284,9.55649,0,0.654872,5.56279,18.3982,21.7383,42.3826,55.2949,53.0394,37.5369
1.068,1.30827,10.2089,1,1.94324,2.81715,6.67922,7.48985,7.84399,9.5797,10.419,8.03795
0.909,0.0380101,10.982,0,0.0210479,1.78324,11.9174,14.0771,29.8473,43.0876,56.6526,37.8645
1.109,0.962816,10.1661,1,0.34591,0.775717,2.76105,3.3749,6.76093,10.22,16.1653,14.7021
0.565,-1.06785,10.8024,0,0.226597,7.16485,28.6616,33.4558,64.7258,82.3552,74.7173,54.8559
0.853,1.24847,10.4389,0,0.388368,2.61212,10.8701,14.4112,27.9109,40.703,53.1989,38.5125
0.835,1.24061,10.4851,1,1.05735,3.16055,12.9332,14.6983,26.7384,27037.87512028037,47.1559,31.999
0.909,-0.347923,11.0256,0,0.109082,2.07601,15.3468,16.0038,33.7398,47.0013,59.0884,39.8962
0.431,-1.38871,8.66875,1,0.431557,1.86522,3.31549,3.45613,4.15212,5.12447,4.87765,4.11926
0.645,-2.23677,10.1146,1,0.111167,1.37455,5.96305,7.18665,17.8438,27.1599,30.9304,21.9295
0.661,0.570247,10.2798,1,1.174,5.79519,15.1199,17.2652,30.0781,39.5494,41.9731,29.6074
0.094,-0.661544,8.26313,1,7.30288,16.8876,22.0779,23.4755,24.1185,15130.351199790119,15.0847,12.0236
0.948,1.09903,10.1051,1,1.14389,2.01918,6.23981,6.75385,8.81333,10.6165,13.3645,9.99828
0.89,1.06323,9.89642,1,1.56881,2.49406,5.51028,6.02487,5.85336,4918.22086227554,6.24181,4.15382
0.361,0.490443,9.8121,0,1.32324,9.5847,20.7453,22.1427,31.9775,40.4258,23.3729,20.2818
0.27,0.12723,10.2748,0,3.20849,41.1096,96.7584,112.115,178.84,218.285,142.84,117.766
0.661,0.315159,10.0772,1,1.16749,4.14517,10.8296,12.309,20.6706,18918.75625021991,28.8594,19.3742
0.22,0.285633,10.0522,0,6.75218,83.2646,207.218,240.626,399.038,476.295,408.116,337.403
0.909,0.658681,11.1688,0,0.225718,3.76214,23.3321,27.4282,55.6249,77.9501,105.36,71.6886
0.661,0.466648,10.2779,1,1.94312,6.8514,18.2828,20.8346,35.1082,48.3155,51.5255,37.1166
0.781,1.07566,9.38498,1,1.95874,2.92579,6.2635,4.04332,4.31294,3438.3899029280055,5.60825,3.92171
0.661,0.148829,8.32191,1,0.379854,0.484403,0.764181,0.0436746,0.248134,0.26285,0.213428,-99.9
0.799,1.27179,10.3374,1,1.38204,4.3903,13.6267,14.4059,25.7879,33.2497,41.7658,28.0291
0.348,0.586249,10.1177,0,3.53679,27.9149,68.9363,75.6604,131.264,118195.24785922225,126.521,118.607
0.02,-2.68689,6.91792,0,2.31037,6.68161,9.71951,10.5078,9.2765,7.78303,6.35874,4.31578
0.534,0.391935,9.32446,1,1.09261,2.92484,4.67142,5.74038,5.64488,4397.467650316206,4.90096,3.30202
0.645,0.551225,9.53616,1,1.39315,2.99732,5.14158,5.21816,6.33046,6.75166,4.08536,3.5246
1.068,-0.130867,11.0901,0,0.0755927,1.30702,10.7933,14.3549,29.007,30165.65205230644,62.7559,50.1479
0.596,0.740551,10.3957,0,1.95902,10.4393,30.5587,35.2235,68.5933,93.4551,95.3612,70.2689
0.474,-0.0950969,10.3018,0,0.453943,7.27318,20.4366,23.0539,37.5116,45.9462,31.9053,25.5885
0.967,1.28489,10.3789,0,0.345681,1.60396,7.49792,9.29055,19.3745,18651.44477654412,38.4499,30.6535
0.853,0.2839,10.9976,0,0.184383,3.27048,16.7547,19.5832,35.6285,48.583,55.9642,38.1834
0.116,-1.32456,8.29527,0,1.06639,4.69708,7.17757,7.57849,8.69796,5403.915444661779,4.42746,2.69256
1.449,1.21725,10.23,1,0.482645,0.822844,2.07676,2.88954,6.97789,9.37085,15.4504,16.0566
0.948,1.35769,10.9612,0,0.451643,3.06567,17.6116,20.2787,43.6152,62.3535,87.8915,58.3344
0.781,0.328267,10.5445,0,0.113431,2.01587,9.93466,12.3458,22.9432,21109.356501521906,35.5145,22.0093
0.196,-0.277839,8.89834,1,3.19413,13.8671,23.6631,25.5802,31.2565,32.676,18.4852,13.6636
0.928,0.719006,11.0555,0,0.0241535,1.40871,12.4415,15.0864,39.1213,60.4156,91.6466,63.7528
0.948,1.32864,9.90787,1,1.32724,2.42134,5.93655,6.56184,7.79457,10.8963,12.5226,10.6445
0.948,1.44052,10.2721,1,1.5458,3.50015,9.73187,11.3306,15.9113,20.312,25.5844,19.6162
0.711,-1.65506,10.5649,0,0.226611,3.38431,15.4275,18.9141,29.7949,38.4851,39.8895,25.6658
0.474,0.317691,9.48167,1,1.44895,4.20444,7.14546,8.65709,8.79962,10.4208,7.72731,6.73422
0.196,-0.202163,8.64443,1,2.7784,7.7802,10.4503,11.0379,11.3745,11.8129,5.9753,4.44981
0.694,0.962214,10.4048,0,2.74479,8.74243,27.2642,32.8126,55.0598,71.5329,89.8291,60.4622
0.375,-0.332051,7.85553,1,0.3678,0.689978,0.785422,0.308082,0.545825,0.745933,0.0276649,0.347835
0.661,0.476346,9.68613,1,1.51701,3.79501,7.23989,8.06185,9.5698,11.2709,10.7916,7.91656
1.929,1.31294,11.16,0,0.119422,0.657452,2.02494,2.24988,11.5872,15.2723,25.8253,28.5814
0.389,0.350021,9.64825,1,0.32123,5.58608,19.825,23.7335,57.3823,59496.72256875778,70.9196,62.6245
0.565,0.956392,10.5595,0,1.24932,11.469,35.2973,37.7704,72.6845,98.119,104.463,95.8714
0.375,0.510802,10.6442,0,1.29599,24.9203,62.959,71.9945,123.471,155.836,94.7054,76.6363
0.729,0.455704,9.23785,1,0.664209,1.32517,2.6782,2.88855,3.11301,2.77827,2.9315,1.63633
1.217,0.251479,9.88731,1,0.355374,0.522796,1.62888,1.60705,2.31633,2.49773,2.87655,2.34303
0.967,0.861035,10.2871,0,0.143971,0.719928,3.70605,4.69208,8.88916,12.1013,16.82,13.4116
0.361,0.278888,9.90405,0,0.863266,9.1128,26.0361,29.8609,51.8882,66.8012,41.8784,33.9509
0.504,0.671614,10.2049,0,1.46818,10.6032,33.0097,39.288,75.5334,101.784,114.309,86.1375
1.047,0.932788,10.7357,0,0.186578,1.11341,6.98132,8.64107,16.0821,22.5873,29.0864,22.2466
0.711,0.169731,10.7862,0,0.185362,3.47762,17.7263,21.5916,39.2325,51.6351,57.1281,36.607
0.628,-2.08284,10.2274,0,0.0783182,1.77934,6.22383,6.93079,11.4289,12.9166,10.843,7.14894
0.361,-0.0439599,9.21352,0,0.737647,3.28389,6.34417,6.64284,9.09815,10.3431,6.91907,5.57218
0.504,-0.89458,10.7095,0,0.39541,10.4597,33.2697,38.8467,67.7736,83.6764,71.5575,51.2322
0.208,-0.900665,8.62744,0,0.727179,3.30234,5.39989,5.62441,6.69621,4958.003804361502,3.67738,2.92085
0.781,1.35249,10.1914,1,2.1947,5.43524,15.1764,16.907,30.7933,30863.36954954252,59.8435,41.2299
0.661,0.565451,9.33727,1,1.29571,2.34487,3.64875,3.71092,4.1254,4.09364,3.67462,2.82383
0.909,1.10739,10.0434,1,1.30625,2.36342,7.06524,7.60654,11.1169,15.0348,21.7878,15.4665
0.628,-0.444035,9.45176,1,0.645205,2.27591,4.99067,5.09825,8.73782,12.0629,14.043,10.3253
0.628,-1.27777,10.0253,0,0.153598,1.5755,6.103,7.08102,15.8177,21.3389,20.0799,14.5044
0.645,-0.511462,10.8653,0,0.579766,8.1915,35.3487,42.1363,73.693,97.8664,99.6342,65.0115
0.445,-0.638401,10.5813,0,0.75479,23.3263,75.5649,91.1584,182.382,238.316,239.261,185.961
0.361,-0.170392,9.08743,1,0.774128,3.16458,4.94953,5.50005,6.34963,7.00096,3.52451,0.947867
1.574,0.966602,11.0904,0,0.231468,0.569157,2.46947,3.85006,14.8298,20.7457,35.4758,39.1089
0.781,1.08532,9.80288,1,0.939294,2.39254,5.65428,5.55257,7.70334,6313.944956468633,9.63571,7.13404
0.348,0.268318,8.94471,0,1.51579,7.91007,19.9376,20.6347,34.0716,30738.845133158597,30.2828,30.4608
0.694,0.697156,10.1359,0,1.01416,3.71625,10.9719,12.8323,20.2878,25.8186,30.0975,18.5932
0.335,-0.490261,8.99266,1,0.422572,1.87307,3.18272,3.11989,4.10002,4.55733,2.10129,1.59884
0.948,1.17295,9.87662,1,1.56175,2.24134,5.62483,6.78762,7.03361,8.59131,9.19369,6.82217
0.645,-0.257023,10.0009,1,0.983817,3.60349,8.73142,10.0121,15.6373,19.8996,16.9491,11.9
0.116,-0.698193,8.51133,0,3.38654,17.8242,31.3761,33.3926,39.7133,37.3547,22.8174,15.8401
0.335,0.328638,8.9489,1,3.31988,9.26265,17.5258,17.6898,23.2853,28.9164,31.601,24.7405
0.909,-0.656879,10.8128,0,0.114219,1.87025,10.8956,12.8613,25.6475,34.8115,44.7042,29.6264
0.694,1.13264,10.7939,0,0.677712,6.38511,28.3822,34.7273,64.1261,84.6273,87.5733,52.1903
0.928,0.357989,10.6658,1,0.103367,0.963423,7.52264,9.38052,28.9123,47.7978,82.7868,61.0018
0.335,0.317184,9.65625,0,0.603915,6.21482,17.2388,20.7848,36.0471,47.5013,53.9192,44.4084
0.781,1.04852,9.74758,1,1.85808,3.11161,7.11214,5.76542,7.47045,8.43438,8.82469,6.01618
0.89,0.514377,10.1865,0,0.0916974,0.68006,3.43033,3.88188,6.37626,8.12134,9.86086,7.06972
0.817,0.656814,10.9535,0,0.237365,3.19672,19.9675,23.9673,48.4086,66.9743,92.9404,60.6876
0.694,-0.0205298,10.6657,0,0.0917543,2.30452,12.2559,14.9745,28.2271,37.4222,37.5319,27.4102
0.729,0.748957,10.0482,1,1.51445,4.15174,9.77764,10.8281,14.1649,16.7235,23.1772,19.7755
0.22,-0.367864,8.5079,1,1.68395,5.81237,10.3934,11.8393,15.172,18.7115,18.4857,17.8074
1.152,1.14827,10.5861,1,0.384192,1.1493,5.69958,6.65041,18.2643,33.0117,64.8626,62.0207
1.217,1.17501,10.6361,0,0.224065,0.914001,4.2921,5.22042,13.3929,14719.124474789533,36.4101,33.6242
0.375,0.469242,10.0327,0,0.919618,9.82405,24.3096,28.2595,48.4374,62.2024,37.4117,31.0826
0.431,-0.132148,8.50825,1,0.333536,0.803569,1.23694,1.66671,0.986424,1.59882,0.903275,0.620089
1.958,1.81189,10.8126,0,0.223001,0.471025,1.36838,1.67675,8.18836,13.5472,29.9041,37.2724
0.348,0.106201,9.02993,1,1.46965,4.9877,7.96977,8.16524,9.37649,10.5344,7.33925,5.34469
0.504,-0.330353,9.26363,1,0.189448,0.950698,1.97991,2.26903,3.01003,3.50812,2.64074,1.59986
0.612,0.703066,9.8466,1,1.84541,4.80902,9.60171,10.6497,13.2283,15.6817,13.8638,9.79537
0.853,1.40431,10.6964,0,0.499373,3.41902,16.0152,18.7489,40.7391,62.0863,94.796,74.2294
0.196,0.445312,9.31477,1,14.6352,47.7706,77.8458,86.7058,107.221,119.27,81.7754,70.0399
1.047,0.769554,11.1408,0,0.18932,2.44302,18.768,22.8019,51.084,72.3623,123.973,87.2561
0.729,0.843633,9.64266,1,2.43804,3.97107,10.5208,11.7024,17.3511,24.7584,62.4136,40.3282
0.711,0.776287,10.6954,0,0.340289,3.7316,18.3307,22.2084,43.0138,59.6647,67.5652,42.9497
0.361,0.505271,9.05649,1,4.14471,10.8591,16.7716,16.1666,18.6442,20.3838,17.6758,15.4517
0.232,-1.9672,10.4325,0,3.87633,51.4199,118.737,137.623,213.71,251.728,137.093,109.345
0.22,-0.513871,8.59263,1,0.928848,2.85673,4.01438,4.18553,4.38774,4.54262,2.07837,1.38144
0.596,0.678335,9.86928,1,1.75128,5.54242,9.95397,10.3768,12.9943,10989.38551407176,12.8799,9.7617
0.967,0.493946,10.6143,0,0.318783,1.64646,9.67117,10.9324,18.8897,26.7286,34.1016,25.6906
0.335,0.193809,8.92402,1,1.9999,5.88603,8.67929,8.5196,9.2009,7210.076528032414,6.08224,5.33309
0.948,1.2785,10.3073,1,0.926874,2.1474,8.03695,9.24999,15.1799,19.8385,24.7772,17.8992
0.375,0.0517768,10.4583,0,0.807025,17.8624,47.2407,54.6121,92.966,118.778,104.12,96.8368
0.375,-0.513287,9.21924,0,0.229814,2.23698,4.25523,4.27997,6.1545,7.20327,5.99875,5.77728
0.519,0.847704,10.3765,0,2.67792,17.1331,45.9588,54.8101,99.5422,130.327,124.06,101.008
0.967,1.14407,10.4505,0,0.486526,1.60731,7.61112,8.62179,17.978,18584.035183076943,38.2737,29.0825
0.22,-0.0178776,9.17259,0,4.00609,42.9888,111.045,131.931,265.489,339.289,277.936,235.034
0.817,1.11079,10.5557,0,0.660618,2.6109,12.37,14.2005,28.5037,40.2695,52.9209,36.1285
0.22,-0.940956,9.26763,0,0.465907,6.05959,15.4524,17.5954,27.7747,32.3858,29.2329,24.9523
1.498,1.44111,9.85233,1,1.29812,1.44227,2.04725,2.7246,3.07309,1.81512,1.79153,2.93084
0.348,0.535497,9.18128,1,3.55749,9.22214,13.7569,13.1672,13.8792,16.0564,9.83506,8.11756
0.321,-1.05123,8.15389,1,0.155579,0.517467,0.754124,0.652482,1.1238,0.587649,0.240322,0.157966
0.909,0.00981564,10.9668,0,0.140834,2.42292,17.5692,20.5861,44.5361,45544.91106061029,111.366,76.2271
0.661,-0.704869,10.5391,0,0.0442593,2.47082,10.0687,11.5927,21.7152,19785.914388775676,24.0725,15.8095
1.33,1.40679,10.4297,1,1.18391,2.17867,5.19167,6.50865,11.9506,13.8581,24.3449,26.403
0.853,0.934673,10.3108,0,0.207958,1.38916,6.45894,7.71741,18.7531,29.2409,44.1278,31.7634
0.987,0.649288,10.1118,1,0.132209,0.585541,3.05519,3.18694,9.49964,16.8352,31.9492,25.2998
0.335,-0.0929636,9.18129,1,0.949673,4.63162,7.99671,8.62313,10.2457,8147.817305772949,7.21315,6.2627
0.27,0.12723,10.2748,0,3.20849,41.1096,96.7584,112.115,178.84,218.285,142.84,117.766
0.361,0.316968,10.3586,0,0.90926,15.8097,39.1479,45.5012,72.8434,91.445,57.1259,47.5813
0.489,-0.120143,8.37628,1,0.332998,0.571713,0.756697,1.12633,0.687428,0.558579,0.759751,0.479789
0.127,-0.725593,9.04924,0,2.5248,17.3001,36.4631,40.9303,60.8244,48742.706534804674,37.0541,25.6641
0.01,-4.18025,4.70023,0,0.918553,1.45536,2.82213,3.17267,5.84374,4540.374578224075,29.6829,27.8187
0.361,0.426864,9.83578,0,1.33683,11.3036,34.3408,42.0511,83.2706,113.813,103.331,87.6647
0.348,-0.399846,9.07617,0,0.194554,1.50298,3.11233,3.30931,4.34758,5.32127,2.64114,2.42793
1.548,1.61603,10.9135,1,0.226709,0.590701,2.65635,4.10805,17.0815,27.1518,62.3254,75.5536
1.047,0.981594,9.25665,1,0.171384,0.43154,1.00839,1.22064,3.12611,4.77926,7.71382,9.72565
1.088,1.033,10.5439,0,0.208651,0.937557,5.00111,5.89074,11.2152,15.288,19.5653,13.144
0.375,0.334569,9.47984,0,1.44937,10.5299,25.8921,27.7384,47.8765,61.9163,48.367,44.2531
1.195,0.793551,10.3232,0,0.223507,0.703606,3.20334,4.94719,8.74785,12.0704,17.8609,13.8649
0.22,0.112545,8.83119,1,6.27314,13.3448,17.3607,18.6304,19.6815,21.3942,16.0169,13.5885
0.948,1.18283,9.9739,1,1.71971,2.50161,5.99506,6.77149,7.57498,9.24331,11.3556,9.04028
0.116,-0.831704,8.2202,1,2.3215,5.99794,8.16985,8.78054,8.6886,8.11354,4.21254,3.33776
0.678,0.440705,10.1476,0,0.346173,2.13604,9.33953,11.2644,27.5444,41.2486,47.1109,31.6583
0.909,0.545822,10.9249,0,0.166654,2.33991,14.8651,18.3155,36.2459,50.6601,68.112,47.8372
0.89,1.56282,10.5383,1,1.07907,3.95662,15.6988,18.1335,35.9221,56.4044,92.2779,70.4384
0.504,0.732533,9.7608,0,2.62897,11.6765,26.6745,31.1133,47.8411,58.0786,50.222,40.721
0.375,0.203187,10.2829,0,0.490835,9.4722,26.1358,31.1229,54.4473,70.9758,42.3735,35.6441
0.711,0.395462,11.0377,0,0.140216,4.38335,26.2043,32.187,65.5113,90.5859,105.496,65.293
0.474,-0.533597,10.1127,1,0.210391,4.08097,14.6963,16.5941,37.9984,52.9206,48.8792,38.5866
0.928,1.38143,10.4915,1,0.935614,2.52336,10.7776,12.4108,24.6161,24934.921442911113,47.1257,34.2041
0.661,-1.16029,10.3534,0,0.0701343,1.67668,7.73306,9.08993,16.3079,20.9943,19.8525,12.323
0.375,-0.261524,8.97723,1,0.361496,2.09849,3.15908,3.9855,4.06566,2037.335091929349,3.33612,1.51388
0.22,-0.369584,8.73711,1,1.23783,4.48238,6.42165,5.79926,6.8968,7.5927,3.7021,3.23264
0.534,0.406244,9.5721,1,1.69803,5.52867,10.3073,11.6945,14.6118,17.4516,15.154,11.3848
0.596,0.273036,9.31138,1,0.745121,1.96793,3.20416,3.51033,3.88945,4.46631,4.0547,2.09408
0.781,1.20609,10.0273,1,1.14942,3.30255,9.14705,9.20154,16.2198,22.5099,27.0189,19.4494
0.361,-0.513209,8.07689,1,0.252027,0.642166,0.795661,0.642529,0.356204,557.6790026569175,0.641647,0.261399
0.361,0.297963,10.324,0,0.856319,15.0471,40.8395,46.6362,85.555,113.92,70.6948,58.7212
0.711,0.382157,10.4764,0,0.0800875,1.80438,9.30972,11.2116,20.8775,28.1352,30.9054,18.8859
1.027,-0.0405658,10.9315,0,0.0820692,1.14747,8.93169,11.6791,26.1853,38.0782,56.7298,41.8622
0.335,-0.29282,10.0027,0,1.44728,19.1099,42.698,49.8763,71.0411,83.9653,49.567,42.7178
0.445,0.0890514,8.59369,1,0.648125,1.08765,1.63948,2.0756,1.22571,1.10368,1.01467,0.461086
0.361,0.0704914,8.92993,1,1.43848,4.5887,7.2735,7.4244,8.2117,9.22071,6.41403,5.67948
0.389,0.427507,8.98503,1,2.72562,7.71779,11.2559,12.8137,13.1372,14.3858,11.7807,10.1557
0.711,0.978397,9.62576,1,0.657129,2.48712,6.769,7.41101,11.7216,14.0456,13.9869,9.29497
0.645,0.0998383,10.3161,0,0.931043,4.66538,16.5286,19.3835,34.3973,46.2034,45.7414,28.3319
0.196,-0.359013,8.50909,1,2.58651,11.0629,19.0581,20.5768,24.6869,25.9109,18.5415,13.6615
0.335,0.127334,9.00417,1,1.16893,3.79175,6.0755,5.33374,5.96112,6.74963,4.05943,2.54079
0.504,0.256637,9.51603,1,1.36689,6.27416,16.5279,20.8578,43.477,64.3916,66.1933,64.5651
0.489,-1.9049,10.4609,0,0.243396,6.04919,19.9845,21.4122,38.6427,47.3854,37.3053,26.8278
0.661,0.148829,8.32191,1,0.379854,0.484403,0.764181,0.0436746,0.248134,0.26285,0.213428,-99.9
0.781,-0.816247,10.5263,0,0.0519314,1.12577,6.50283,7.7836,14.8481,20.7116,20.1734,13.0708
1.759,1.98694,10.4095,1,0.245887,0.661846,1.73858,1.86135,5.44549,5505.727904920412,14.0613,16.7827
0.89,1.34315,10.0849,1,2.60965,4.33041,11.388,12.4513,15.0463,18.596,26.3252,19.1284
0.967,1.49924,10.7103,0,1.08846,3.13012,14.3599,16.9726,30.9289,44.5763,61.0792,44.7167
0.348,-0.057191,8.75407,0,0.655027,4.45221,10.6006,11.4833,18.8217,24.3105,14.0136,12.7868
0.89,-0.454322,10.7106,0,0.0940571,1.3431,8.0597,9.60304,16.8407,23.6718,27.4577,19.1091
0.295,0.645989,8.72858,1,7.32481,11.4342,12.8772,9.73357,11.3728,12.7373,8.55756,9.14833
0.375,0.248044,10.0662,0,0.433783,6.65504,17.1383,19.681,33.3025,42.4249,23.445,19.1944
0.909,-0.703102,10.4804,0,0.0649415,0.934041,4.99591,6.22132,11.8557,16.3233,19.9491,14.0085
0.645,-1.48448,10.2967,0,0.0483582,1.79262,7.70359,9.28244,16.7908,21.7925,20.4298,13.4467
1.195,1.40217,10.7669,1,1.11498,2.57875,9.86453,11.8821,22.4947,32.7381,51.4992,45.7841
0.853,1.16842,10.2542,0,0.416318,1.74239,7.52883,9.1966,22.7293,35.1842,48.415,34.4161
0.909,0.342361,10.7381,0,0.0126016,0.927178,6.54046,7.66477,19.2238,27.5362,36.125,25.8859
0.232,-0.0855125,9.38702,0,2.41188,20.9897,46.3234,51.9228,76.5853,89.1261,48.451,40.5689
1.958,1.62679,10.7573,1,0.421578,0.652177,1.59307,1.79567,8.71001,12.0016,20.9216,23.1258
0.729,0.73457,10.273,0,0.244957,2.03235,9.07033,10.6173,22.3953,30.4642,31.6914,23.0945
0.474,-0.876705,9.38341,0,0.10639,1.18543,3.1002,2.93451,5.4628,6.73423,5.25986,5.90399
0.504,-0.279739,10.4239,0,0.173484,4.36674,16.0417,18.9069,38.0122,49.2251,44.2437,31.1908
0.041,-2.41874,6.43557,1,0.413467,1.22434,1.64537,1.7642,1.93415,2.10653,2.25609,1.7812
1.027,0.302131,11.1151,0,0.208204,2.13174,15.8491,20.7969,39.712,56.0522,85.1424,60.8945
0.58,0.214434,9.18382,1,0.710046,1.46016,2.05348,2.17999,2.3448,2.55853,1.84539,0.60962
0.335,-0.165948,10.2653,0,1.05688,21.0903,55.1033,63.8319,113.876,146.553,91.9132,72.0266
0.853,0.854657,9.80231,1,0.612625,1.23669,3.66926,3.9903,5.66367,6.80368,7.30869,5.15912
0.596,-0.438261,9.6689,1,0.872418,3.89132,7.42079,8.09017,9.29706,10.8913,8.4103,5.38068
0.661,-0.291894,9.19714,1,0.459788,0.956101,1.77058,1.96026,2.00352,2.28873,1.64941,1.34463
1.088,0.884852,10.2777,0,0.439515,1.0019,5.78581,7.91472,18.4612,26.9449,42.1209,35.1102
0.375,1.05415,10.3195,0,7.53675,39.0066,86.442,91.404,154.138,204.881,196.475,247.96
1.261,1.06283,10.2939,1,0.664074,1.22258,3.55167,4.16886,6.94418,8.55878,12.7169,11.5761
0.504,0.101304,9.47564,1,1.11652,3.4402,5.4271,5.61237,6.93851,7.49074,5.5981,4.43494
0.361,0.480489,9.8903,1,1.5751,27.4415,91.6667,111.146,280.025,414.37,407.548,387.332
0.987,1.48528,10.4991,0,0.779277,2.42541,9.74315,11.8781,23.5643,36.9498,55.0544,43.5163
0.232,-0.0760393,8.81694,1,3.79093,19.2935,36.8893,41.82,56.8147,67.2746,64.248,57.0941
0.89,0.907674,10.4294,1,0.692632,2.11397,9.09563,9.87142,19.7091,28.0319,34.3739,25.763
1.195,-0.891565,10.9659,0,0.140802,0.700426,5.86141,7.64322,20.4487,29.5067,50.7137,45.1439
1.13,1.48802,10.5059,1,1.18248,2.42578,8.19537,8.71803,15.2885,21.8004,30.3005,25.101
0.645,-0.622745,10.0335,0,0.768067,3.20626,9.27223,10.7004,19.4921,25.7737,27.4241,18.0234
0.661,0.520157,9.38276,1,1.26627,2.67046,4.56451,5.45941,5.78282,6.47859,6.02378,4.8687
0.116,-0.73962,8.31638,0,4.74367,29.499,59.721,67.5307,95.9629,91.6567,80.8386,58.5725
0.853,1.12356,10.5536,0,0.903721,3.15876,13.899,16.2545,28.2494,38.5735,52.3613,38.3543
1.13,1.53588,10.4913,1,0.54486,1.59741,5.8604,7.04925,14.0251,21.951,34.5875,32.8892
0.335,0.833212,9.53452,1,6.71945,17.4264,26.9935,23.2358,28.1605,31.7536,19.1942,19.926
0.661,-0.300642,10.6621,0,0.228505,3.79537,17.5718,21.5462,40.1823,37720.462369524015,56.899,35.2981
0.612,0.69446,10.9836,0,1.6038,26.3628,81.7219,95.0088,163.994,145944.59034151497,216.9,168.622
